"","Topic 1","Topic 2","Topic 3","Topic 4","Topic 5"
"etcare",3.27693412088273e-53,3.18965711283206e-25,3.69683277712105e-29,1.33721229093746e-06,1.29085232702722e-108
"platformare",1.52015907927641e-54,3.47277895419622e-25,4.11702454571328e-29,1.33721229093746e-06,2.52693101969707e-108
"serval",5.36083595882199e-52,1.05157647581379e-24,9.06576475149695e-28,2.54070335278118e-05,6.37449305010666e-107
"solutionsare",6.2688269690332e-54,3.28896516352331e-25,2.83012963860369e-29,1.33721229093746e-06,1.51438081425827e-109
"stubborn",6.29700510613636e-54,1.46573994476618e-25,1.47335109350014e-29,1.33721229093746e-06,1.45535500445609e-108
"tiers",3.12619588737262e-09,5.94576873719705e-19,1.65988357425985e-32,3.87764622578713e-05,2.20551954022773e-13
"troubleshootingare",8.33704766768363e-53,1.60202765556021e-24,5.79460010213321e-29,1.33721229093746e-06,7.39270542893058e-108
"cpfr",1.70687796555761e-05,5.922306499135e-155,1.05250095634522e-72,3.68302838299521e-164,9.24795768170918e-87
"disseminates",1.70687796555761e-05,3.80360526864722e-155,3.63750431326519e-72,4.72051819529044e-164,4.33480400422246e-87
"exert",1.72819612315602e-06,3.03258695908468e-126,1.4090057554301e-29,1.56326090847702e-28,4.54356753423661e-06
"pod",4.3612723774335e-05,1.1699215283651e-46,1.92262752802494e-68,5.61339902482573e-32,2.15275607768874e-06
"ratings",2.02781161019356e-05,1.84669781405083e-33,8.38914934288678e-49,7.70831734300413e-28,1.18794169609469e-05
"represented",1.97349747832197e-05,1.02864620644116e-116,5.41081266296558e-56,5.01710761472302e-40,6.78710680870397e-07
"rsdm",1.70687796555761e-05,1.82801757549257e-155,1.0792361275679e-72,8.82130768208378e-165,6.68231100356614e-87
"trilingual",1.70687796555761e-05,2.77227675549427e-155,4.95037920422026e-73,1.50926101680822e-164,7.20525743706014e-87
"engineeringleadership",9.84920089318882e-15,2.18764037190124e-06,2.81106651211186e-152,2.72248425521475e-162,2.27943445177361e-158
"experienceleadership",2.25087766109464e-14,2.18764035405341e-06,4.13121736847581e-152,8.7877952104336e-162,8.18885982325619e-158
"focusleadership",1.34238133210982e-13,2.18764019653423e-06,6.43091561477026e-151,9.945752638748e-161,2.39662395515373e-157
"innovationleadership",2.21573348325173e-14,2.18764035454889e-06,4.97893239716254e-152,2.53928119808574e-162,1.99922250229629e-158
"issuesleadership",1.03351557602082e-14,2.18764037121612e-06,2.35875678604503e-152,9.30420958596621e-162,7.61457448398828e-158
"staffleadership",2.37838499249129e-14,2.18764035225578e-06,7.48309175655641e-152,4.98803267069122e-162,6.22264196985904e-158
"statesleadership",6.93218407116582e-13,2.18763940846816e-06,1.31541384198779e-150,1.76625320751086e-159,7.24414639888079e-156
"vendorsleadership",2.64874625397904e-15,2.18764038205264e-06,3.15106554396778e-152,1.38332807626573e-161,3.83263252448414e-158
"gth",4.41215203919364e-92,2.18764038578692e-06,2.43448720486777e-146,7.64468461376706e-42,1.18408429497736e-166
"gtps",1.67150931119541e-91,2.18764038578692e-06,1.42173583483943e-146,1.24017502545509e-41,2.34510053352681e-166
"gtx",2.76586558240056e-91,2.18764038578692e-06,2.63599390562146e-146,4.81805433551411e-42,3.47708303416948e-167
"transceivers",1.25965406702096e-93,4.37528077157383e-06,1.73143678635585e-145,1.16122316226218e-43,2.42786673367968e-164
"axure",2.79269399017713e-05,1.47353945667344e-21,5.30574783149934e-26,3.26648467640016e-09,8.07465393192009e-154
"balsamiq",2.63767146296456e-05,1.48530411494919e-25,4.34678163133716e-127,1.98937034911249e-09,2.63799136241906e-155
"cheerfully",2.63744249628254e-05,2.22881044171561e-23,1.36447900912201e-126,3.9625328970284e-09,8.50318134387986e-155
"configured",2.637871476769e-05,3.81435328328663e-25,4.46289732212118e-127,2.65714555559779e-10,1.59284518879799e-156
"dribble",2.63789496978949e-05,7.90501026993511e-25,3.22571627350427e-128,6.32591250586528e-11,1.58408445698563e-156
"graffle",2.63777948660417e-05,1.45599038686882e-24,9.71988346299294e-127,1.05845674149927e-09,2.08038045901961e-156
"illustration",2.63787787799027e-05,3.64489234201063e-25,2.5146417166382e-127,2.10550852404911e-10,2.48183171950488e-156
"navigating",8.70676144898355e-06,2.62995859204223e-26,2.24667481590703e-37,2.08598461028343e-05,1.90151241247488e-06
"playful",2.63590153639999e-05,3.0477183230726e-23,2.58042334734443e-126,1.72420384621702e-08,3.7791297396445e-155
"principlescome",1.55162556726617e-06,5.2917488583333e-25,1.523444403167e-127,7.03842027057007e-11,1.59957129407428e-156
"relentless",5.60764803080831e-06,1.27889822734996e-23,2.29423655132422e-39,1.98552254140198e-05,2.05658757348676e-05
"sass",9.23494044914894e-14,3.38271830909907e-31,5.72165331386195e-26,4.01163026724756e-06,1.17554846474441e-11
"skillscome",1.55169304113915e-06,5.73624475713208e-26,2.61389926419322e-128,1.22373500955231e-11,8.14072627092325e-158
"sponsors",3.41374597014798e-05,4.50111301769554e-25,8.43170833066491e-44,8.58404478992206e-11,3.91584485125737e-17
"taste",2.63782830315027e-05,8.0817997211493e-26,3.92623576391569e-127,6.3777116569229e-10,1.3233427497731e-156
"uncommon",2.63781727861726e-05,1.14376185853074e-24,5.57912101334498e-127,7.32777109062309e-10,6.04038123945345e-156
"unsurpassed",2.94813457104736e-05,2.85898557932999e-25,8.99835259748253e-118,9.40689360685485e-10,4.5981079326005e-13
"visionary",6.48164899019696e-06,3.22985175151995e-24,1.4650534491542e-110,1.98196219147814e-05,3.11853083303927e-09
"decrease",9.4282394663892e-159,9.74180398191251e-37,2.11494597959743e-51,1.33721229093746e-05,4.74865194074181e-75
"druid",2.65412867244912e-144,1.34491477002223e-38,3.91674187451289e-30,2.67442458187044e-06,8.08138130489092e-18
"envisioning",1.00484983828431e-49,4.61413029495749e-33,1.3696891975374e-51,1.09675237759816e-05,4.76893268116293e-05
"item",1.00425545080483e-05,1.53502045767337e-23,4.24701421223205e-24,8.61148653078241e-07,1.17646021435051e-05
"leadershipdegree",8.62322085198345e-159,4.78882970690035e-37,8.53263013795111e-51,1.33721229093746e-05,1.17610271776802e-75
"literally",6.10193807496561e-159,1.07756370046074e-36,4.00001036182696e-51,1.33721229093746e-05,4.07049681938945e-75
"pinch",1.19553431644161e-158,5.61257815412115e-37,1.77283461666061e-50,1.33721229093746e-05,1.23327507084431e-74
"powered",7.80592280392171e-29,1.70740870599767e-35,1.91292389088127e-31,1.59933608410169e-05,2.90010308937968e-05
"superset",4.75161600999378e-161,1.89537065593279e-37,5.69926620078434e-52,1.33721229093746e-06,6.82120572143914e-76
"thrown",7.6762319903058e-159,3.30839098846376e-36,1.13567613173478e-50,1.33721229093746e-05,3.55525001240043e-75
"wield",4.01683322125781e-160,6.44987178801007e-44,2.65480413705241e-55,3.34303072734366e-05,1.5750672615991e-80
"developmentsoftware",4.02729208039775e-12,2.70067276982691e-145,6.52389280336688e-117,1.33720882034433e-06,4.20038461497786e-20
"protocolssoftware",1.64826690855048e-12,4.24707907697983e-145,1.564783927475e-116,1.33721087051299e-06,2.08203298660936e-19
"statessoftware",7.58976462949737e-12,3.75374150247047e-145,3.60519865071904e-117,1.33720575031795e-06,1.29203307726141e-19
"systemssoftware",1.39481465004038e-11,1.8018704755073e-144,2.25595905126482e-116,1.337200270865e-06,6.39742722309676e-19
"environmentsbs",5.45898244755201e-149,4.47910065914676e-33,1.5817882478037e-20,1.06976983274997e-05,1.63870018704611e-151
"memorybs",2.30604035047876e-139,1.84758522959319e-29,5.59042463156288e-17,9.36048603655004e-06,3.08083460684851e-99
"crf",7.35990830816255e-160,4.02354179079265e-157,2.54108686306611e-14,1.337212290383e-05,4.0569935985394e-157
"dataif",1.52560979748225e-159,2.36844701666857e-157,3.5793993870376e-14,1.33721228312729e-06,3.37322792637579e-157
"emnlp",1.73430557122192e-160,1.18608021460164e-158,1.24259928104243e-14,1.33721228822614e-06,1.01751017955357e-157
"equivalentability",1.36252276165271e-158,1.80677849554113e-156,7.72370765654684e-13,1.3372122740845e-05,1.77890214718657e-156
"interspeech",2.48402743378831e-160,1.02029851892813e-158,1.26907730272682e-14,1.33721228816836e-06,3.64451964888321e-158
"languagesif",9.84207130485581e-159,3.24876906615612e-157,8.7930268797693e-13,1.33721209907545e-06,3.3160459248061e-156
"lemmatization",7.82839969205835e-161,3.34514805637239e-158,2.52560142543994e-15,1.33721229038638e-06,9.50854648085373e-159
"lstms",4.03115603475461e-159,6.59348780668078e-158,3.03630053975631e-13,1.33721228431232e-05,4.29506631421486e-157
"maxent",5.7394892708203e-159,2.02864218460062e-157,4.68031450807087e-13,1.33721228072512e-05,1.42753487385948e-156
"named",6.07380190210553e-26,3.11879608149606e-32,3.12273321161284e-15,1.60465401709566e-05,1.31850799288731e-11
"replies",8.82057689768477e-159,7.69378856924578e-157,7.38869016905444e-13,1.3372122748155e-05,5.56366173690571e-157
"sentiment",2.01689849778528e-33,2.40555774243861e-45,4.42889226478277e-24,1.87072306422248e-06,8.67404245304514e-06
"summarizationif",1.18760936528774e-160,3.79098197405053e-158,4.30340452299455e-14,1.33721228154752e-06,9.00743691602462e-158
"businesswe",1.41116289366548e-15,2.18764038379742e-06,1.50339939331104e-155,1.75197503981526e-58,2.11974693280625e-153
"graceful",3.18255284153923e-15,2.18764038130006e-06,1.80146602270977e-155,5.55328674983141e-59,1.28625105688512e-153
"judements",5.26582323592036e-15,2.18764037836301e-06,1.77120247874023e-155,1.68581787957773e-58,1.01783636055597e-153
"leadershipwe",2.78365656513853e-15,2.18764038186244e-06,1.95038136622918e-155,7.37035626964087e-59,1.63658680233755e-153
"technicalwe",2.2463766569257e-15,2.18764038261991e-06,1.63352229083426e-155,4.08858313708748e-59,1.29787342636012e-153
"directx",6.75959988424897e-109,9.01098058700989e-33,5.93811559672322e-54,1.33721229093746e-06,1.27550560098914e-84
"gpusws",2.54176713946562e-110,6.12753973636977e-34,3.97167444927766e-55,1.20349106184372e-05,9.34983842249193e-84
"imgs",5.65022433387668e-112,1.87341240630833e-36,1.13913184512536e-59,2.27326089459369e-05,3.73241113880578e-87
"industryapples",1.35546153654459e-110,7.33120734146676e-35,1.01619424302595e-55,1.33721229093746e-06,4.23071464682795e-85
"november",1.1206952570075e-06,1.7306215497773e-34,6.48300769024552e-17,1.00697465933512e-05,2.10703760812903e-05
"allocators",1.02322634082349e-157,6.61217182507448e-25,1.52421858925566e-20,1.33721229093746e-06,6.37933309001733e-158
"blob",6.76452573292914e-29,1.25208731112344e-28,5.42742653263505e-22,1.75127646902872e-06,6.48043725103913e-06
"indexed",9.25486123163533e-159,8.26107283397512e-26,2.05594323101979e-21,1.33721229093746e-06,1.2136560067103e-158
"locality",3.10341444364787e-06,3.31891008069661e-25,2.94646084910968e-18,1.20349106368102e-05,2.77298232736566e-14
"sympathetic",1.96950460543288e-158,2.37053578654876e-24,7.34740420570961e-21,1.20349106184372e-05,2.83481908883014e-157
"anomalous",5.46623401505906e-39,4.1565167427488e-05,2.46840167720927e-23,4.96188483385112e-15,9.63507450545679e-06
"bashas",2.66320352140193e-151,2.18764038578692e-06,6.50630986449881e-24,3.62305159547662e-157,8.85986432885818e-163
"binning",8.00043761525977e-152,2.18764038578692e-06,8.08292276867129e-25,5.07031480295086e-158,9.48035502064176e-164
"causeas",2.481891584062e-152,2.18764038578692e-06,4.13567317695116e-25,2.4714266393967e-158,4.14386493343506e-164
"detailsas",5.51306762331455e-152,2.18764038578692e-06,1.09889918502955e-24,2.8075465473833e-158,8.05067533636708e-164
"dvas",6.53877121570066e-152,2.18764038578692e-06,2.83040309405455e-24,8.64514865721073e-158,7.3586137395217e-165
"exposures",2.28888679506086e-152,2.18764038578692e-06,8.68529396304254e-25,9.19685664924912e-159,3.50599456203338e-164
"hooks",6.40029048570513e-152,2.18764038578692e-06,3.2820723723136e-25,1.27373140776491e-158,4.95450255843426e-164
"isolated",1.52253240937186e-151,4.15651673299514e-05,7.84293125430659e-24,2.51698228069416e-157,6.66006854554991e-163
"marginalities",4.20616633798701e-151,4.37528077157383e-05,2.57118847796166e-24,9.72536068766868e-159,1.07006494857647e-162
"memdump",3.42475385829804e-152,2.18764038578692e-06,2.14139474310523e-25,1.68885433081126e-158,7.164126395138e-164
"occurs",4.65512161569559e-06,4.15651674541851e-05,3.791605247445e-16,6.49739528504361e-34,3.15693248509679e-14
"scandump",1.39890731606483e-151,2.18764038578692e-06,1.25418593111737e-25,1.0030143985319e-158,3.47382293419801e-163
"suggesting",3.61947108706891e-22,2.26317871748955e-06,3.665099670994e-22,1.57994504858872e-28,7.14313216553344e-06
"surprises",9.20001571960191e-152,4.15651673299514e-05,4.18592054109688e-24,3.50337935303998e-157,1.74275615916647e-163
"vmin",1.36541631991331e-152,2.18764038578692e-06,4.02051580988691e-26,5.67828728495451e-159,1.21675425161023e-164
"bme",1.54952214456248e-05,3.08061082403754e-08,8.34252915900762e-152,4.08577130660936e-147,2.21891768916889e-153
"writtenthe",1.27438038667445e-06,3.90983177304928e-07,1.84542283679423e-151,2.22589670520239e-159,2.31232968915188e-153
"ceapple",6.03897733156371e-37,4.37528076977038e-05,4.99910972204995e-41,1.10237550717666e-14,3.08427118499881e-42
"dmm",8.05025999347779e-15,2.92224126993263e-17,3.7717609861287e-36,6.16989881969688e-21,1.20438432647092e-05
"instead",2.8307447666722e-38,4.37528077156543e-05,2.55538861528145e-41,5.13638819085408e-17,4.68963399967617e-43
"lesser",8.70714809756467e-39,2.18764038566634e-06,2.27887561003631e-43,7.37035024346194e-17,3.9175566262214e-44
"mcu",2.5375301977923e-39,2.18764038545114e-06,1.11624653780971e-42,2.05245488136989e-16,3.38815285223726e-44
"plotting",3.49259374101363e-39,2.18764038551775e-06,4.48754667412492e-43,1.64527537658206e-16,2.31087461392199e-44
"accountabilitythe",7.7587886658781e-10,2.4384777484684e-46,2.45513858802353e-136,1.33654366303589e-06,4.42573967744889e-151
"applepay",8.87658215688683e-09,2.00877220340152e-45,4.11798074949555e-135,1.33644733512332e-05,8.82474952358857e-151
"certify",1.95137276060176e-18,1.08840606826932e-52,1.9032653269831e-106,3.47675195643724e-05,4.33764575018893e-154
"partiesthe",8.39647462184103e-10,8.76968403445438e-48,1.38500633719497e-137,1.3364887092743e-06,2.51323072816602e-151
"uikitthe",2.49117459006417e-10,1.23624316915697e-46,8.39233532397439e-137,1.33699760937951e-06,1.18349917187065e-151
"gleaning",1.81602234996329e-47,2.7849230004936e-155,2.11651706753786e-49,5.27599866311063e-16,3.13139925198687e-05
"matplotlib",1.28789040795384e-158,2.03464882268107e-159,2.89236190817706e-150,5.37913719498562e-17,2.40876865535072e-06
"occurring",1.22567703873895e-157,1.52083566274577e-157,3.25609735113847e-149,1.04584352518741e-16,2.89052238651831e-05
"lsw",1.12531915857504e-155,2.18764038578691e-05,1.20218298326887e-120,5.82321663553349e-29,1.43318083091205e-162
"breakfast",1.37469142144266e-05,2.38964623299475e-12,3.17542924947288e-23,1.52546496339162e-06,5.5757579443511e-15
"caf",1.42883754229563e-05,4.37840703737495e-12,3.40694899566312e-18,1.04181296052424e-06,3.06886816753384e-08
"campuses",1.32497314645173e-05,1.37746532705398e-11,5.02595407013971e-25,6.16702107036653e-07,3.89968124602222e-52
"grew",1.38571878533935e-05,1.44520791298361e-12,6.02175703169403e-26,9.32229137078818e-08,3.08935273919325e-51
"lived",1.39538657996049e-05,6.08668444024345e-12,1.231211708953e-25,9.9060760372926e-09,3.7689842844427e-51
"liveon",5.2987223742288e-05,1.89923689360797e-11,4.95198635340551e-25,2.47691501214682e-06,2.62503469624743e-50
"say",1.83824035018296e-05,4.26511085994175e-14,1.463400928517e-26,4.21680572055517e-06,6.98273575112761e-12
"toolbox",1.33901766042967e-05,8.85034259378019e-12,2.44696415533498e-25,4.9567393147119e-07,2.04586580726351e-51
"profiler",3.04966701936416e-161,8.61463111908083e-39,3.65994425366571e-150,2.13953966549994e-05,2.82540092683495e-140
"shader",2.50992920546824e-161,1.40414067641331e-38,1.99195940066908e-151,1.06976983274997e-05,1.70544877103522e-141
"biocompatibility",4.22148363154341e-18,6.56292115736016e-05,1.23880443614007e-150,1.60628881824097e-159,9.74018716961457e-114
"coatings",1.4688068982373e-18,2.18764038578484e-06,5.16667595298954e-151,1.26267700544491e-159,2.12370115699577e-113
"glp",1.32291155596491e-19,2.18764038578673e-06,9.70960480266999e-152,3.15358752659428e-161,4.39297749906517e-115
"gmp",2.13283584299429e-20,2.18764038578688e-06,7.26834721073646e-153,6.816521833229e-162,2.60041442642808e-115
"hplc",8.89339493237074e-20,2.18764038578679e-06,1.13018048899972e-152,4.74745145046975e-161,6.48309132948534e-116
"leathers",5.28491965988413e-20,2.18764038578684e-06,7.0646614156907e-152,2.37333874653892e-161,6.54386199420385e-115
"paints",9.84094963582485e-20,2.18764038578678e-06,1.85724981391611e-152,6.38534194034953e-162,6.05524962792685e-115
"volatiles",4.0886326255637e-19,2.18764038578686e-05,2.76462101138197e-151,5.60059716420967e-161,3.54757645270819e-114
"wet",9.9028075398419e-20,2.18764038578678e-06,3.04858283053859e-152,3.44236991502818e-161,6.98694815945902e-115
"enabled",3.30056271420537e-17,3.76164080012764e-52,9.93096059574675e-54,1.7628202670298e-05,0.000175399788070377
"pittsburgh",3.27217953658794e-07,5.38341357584641e-39,1.09619770183718e-07,2.83906826694186e-06,1.11962271603408e-05
"undirected",3.41368834831197e-158,5.45519686853914e-130,9.97341416425848e-146,1.33721229093746e-06,1.46169854402854e-94
"curioushr",1.55170724141601e-06,7.33326283292557e-160,1.33062302226747e-46,4.59791812111811e-170,1.12786224969562e-30
"instruction",6.63706328395553e-07,4.82333400704964e-30,3.32913465044835e-31,7.22126917062759e-22,3.99187729237062e-05
"ocogs",3.72409737939843e-05,1.07268921945271e-158,1.64357611963309e-45,2.96664846850732e-168,3.01339210268649e-29
"opex",3.87926810353967e-05,1.81609890466172e-157,1.03116536940448e-45,2.44542046930338e-166,5.53936189253663e-18
"organizedhr",1.55170724141601e-06,1.20064185520183e-159,2.73981719969341e-46,1.78484593490448e-169,2.83336644503967e-31
"preferredhr",1.55170724141601e-06,3.08524978705145e-159,3.46096827233124e-46,2.66110989157685e-169,4.7717020843731e-30
"simultaneouslyhr",1.55170724141601e-06,1.09837468115831e-159,7.18670584858646e-47,1.13502216741975e-169,1.80940730718749e-30
"skillshr",1.55170724141601e-06,5.51254044888112e-160,6.44011691104999e-47,8.6069819491049e-170,1.66733400863896e-30
